,Tweets,CleanTweets,Polarity,Subjectivity,Segmentation
416,"Kunnen mensen niet aanschuiven tijdens het gebed ofso, ik sta als Ronaldo bij een vrije trap om die gat te dichten..","Kunnen mensen niet aanschuiven tijdens het gebed ofso, ik sta als Ronaldo bij een vrije trap om die gat te dichten..",0.0,0.0,neutral
417,"@markgoldbridge I love Ronaldo, but do you really want to see him sit on the bench? It's not good for him or the club.","I love Ronaldo, really want see sit bench? It's good club.",0.4666666666666666,0.46666666666666673,positive
418,@kevinbarrios199 @siemprecule_9 @Mario___RM eso no quita que Ronaldo apenas clasificó al mundial y los fans del real dicen que lo ganará 🤣🤣🤣,_9 ___RM eso quita que Ronaldo apenas clasificó al mundial los fans del real dicen que lo ganará 🤣🤣🤣,0.2,0.30000000000000004,positive
419,Tradeable pack from warm-up SBC. 99 Ronaldo and duplicate Mbappe. @MattHDGamer @NickRTFM @NepentheZ @Castro1021 https://t.co/q4yQcPCQ71,Tradeable pack warm-up SBC. 99 Ronaldo duplicate Mbappe. https://t.co/q4yQcPCQ71,0.0,0.0,neutral
420,@iMiaSanMia Cristiano Ronaldo deserves it more.,Cristiano Ronaldo deserves more.,0.5,0.5,positive
421,"@Blue_Footy I am a messi fan but the disrespect Ronaldo is getting is illegal man..you can't talk of greats without his name coming up.
Ronaldo is an atomic weapon
If he comes to chelsea I'll be more than happy.
we need goals upfront ⚽️⚽️",_Footy I messi fan disrespect Ronaldo getting illegal man..you can't talk greats without name coming up. Ronaldo atomic weapon If comes chelsea I'll happy. need goals upfront ⚽️⚽️,0.15000000000000002,0.75,positive
422,"🚨🚨🚨🚨🚨🚨 Cristiano Ronaldo ve Napoli, bu hafta içerisinde resmi sözleşme imzalayacak.(Metro)

#NapoliLecce #CristianoRonaldo #CR7 #ManchesterUnited #Transfers","🚨🚨🚨🚨🚨🚨 Cristiano Ronaldo Napoli, bu hafta içerisinde resmi sözleşme imzalayacak.(Metro)",0.0,0.0,neutral
423,@Ekales_ @Ethan05402040 @OgilvieReece @XkingslayerxX @FUTZONEFIFA Still Ronaldo had 89 pace and Messi 85 pace last fifa. So it would be correct if Messi got 4 pace in minus then Ronaldo should have 4 in minus aswell. So Ronaldo should have 85 now and Messi 81. Be honest Ronaldo is faster than Messi.,_ Still Ronaldo 89 pace Messi 85 pace last fifa. So would correct Messi got 4 pace minus Ronaldo 4 minus aswell. So Ronaldo 85 Messi 81. Be honest Ronaldo faster Messi.,0.09999999999999999,0.2916666666666667,positive
424,"Nada ha cambiado. Ronaldo no está totalmente convencido del Napoli. Crece la exageración de Italia en torno a un movimiento tardío, pero aún así entiendo que hay muy poca sustancia (o posibilidad de éxito) en cualquier acuerdo.

VIA 👉 @JacobsBen https://t.co/MYas5GyiA1","Nada ha cambiado. Ronaldo está totalmente convencido del Napoli. Crece la exageración de Italia en torno un movimiento tardío, pero aún así entiendo que hay muy poca sustancia (o posibilidad de éxito) en cualquier acuerdo. VIA 👉 https://t.co/MYas5GyiA1",0.0,0.0,neutral
425,@Blue_Footy Source? Ronaldo 6th ballon d’or,_Footy Source? Ronaldo 6th ballon d’or,0.0,0.0,neutral
426,@TBM_IX @FreezerIceMan9 @MangoMagpie Best striker since fat Ronaldo,_IX Best striker since fat Ronaldo,1.0,0.3,positive
427,"@someone512100 𝗗𝗮𝘁𝗮𝗯𝗮𝘀𝗲: Pixiv

𝗔𝘂𝘁𝗵𝗼𝗿: ronaldo
𝗔𝗰𝗰𝘂𝗿𝗮𝗰𝘆: 96.24% ( 🟢 Exact Match )

https://t.co/aZY5MS6ySP",𝗗𝗮𝘁𝗮𝗯𝗮𝘀𝗲: Pixiv 𝗔𝘂𝘁𝗵𝗼𝗿: ronaldo 𝗔𝗰𝗰𝘂𝗿𝗮𝗰𝘆: 96.24% ( 🟢 Exact Match ) https://t.co/aZY5MS6ySP,0.25,0.25,positive
428,"🚨 Cristiano Ronaldo's real desire is to move to Chelsea. He still hopes to make the move happen before the window closes. I’d still take Ronaldo ahead of Aubameyang really 
Need Aubameyang transfer to fail so bad 

(Corriere Dello Sport) 
#CristianoRonaldo 
#Chelsea https://t.co/UTkXXEnMaa",🚨 Cristiano Ronaldo's real desire move Chelsea. He still hopes make move happen window closes. I’d still take Ronaldo ahead Aubameyang really Need Aubameyang transfer fail bad (Corriere Dello Sport) ://t.co/UTkXXEnMaa,-0.19999999999999996,0.36666666666666664,negative
429,@JordynhoFCB Both are the best imo but i prefer Ronaldo because of his personality and mentality,Both best imo prefer Ronaldo personality mentality,1.0,0.3,positive
430,@Imblessed_PR @Ghana_Ronaldo ❤️❤️,_PR _Ronaldo ❤️❤️,0.0,0.0,neutral
431,@maiorzeiro @Cruzeiro @Ronaldo Vá pro mercado e compre dois q substitua a altura esses dois com ~ 7 milhões,Vá pro mercado e compre dois q substitua altura esses dois com ~ 7 milhões,0.0,0.0,neutral
432,Ulan insanlar seni sevdi be ! Tek yaptığın koca burnunu kameraya dayayıp küfrederek oynadığın oyunları editlemekti ama aldırış etmeden izlediler . Yuh be ! Yazıklar olsun be ! Bir de Ronaldo &gt; Messi https://t.co/eLmBJ2Zd8V,Ulan insanlar seni sevdi ! Tek yaptığın koca burnunu kameraya dayayıp küfrederek oynadığın oyunları editlemekti ama aldırış etmeden izlediler . Yuh ! Yazıklar olsun ! Bir de Ronaldo &gt; Messi https://t.co/eLmBJ2Zd8V,0.0,0.0,neutral
433,@sani2_0 @Cristiano ?,_0 ?,0.0,0.0,neutral
434,@latiamana @SK10Football @Cristiano No pero es un chingón,No pero es un chingón,0.0,0.0,neutral
435,@TeamCRonaldo Has Ronaldo ever played well against Pickford? Genuine question,Has Ronaldo ever played well Pickford? Genuine question,0.4,0.5,positive
436,@NoNowlegoat @Fumzerleretour @wahraniii6 @AchilleBekono @SoouullX @saile_jedusor @_Cristiano9_3 Je te rappelle que l'année dernière Ronaldo a porter Manchester a finit troisième meilleur buteur de pl et quand Ronaldo n'était pas alligné il perdait systématiquement et toi tu compare l'effectif du Real qui est incroyable a celui de man utd qui est catastrophique c'est n'imp,_jedusor @_Cristiano9_3 Je te rappelle que l'année dernière Ronaldo porter Manchester finit troisième meilleur buteur de pl et quand Ronaldo n'était pas alligné il perdait systématiquement et toi tu compare l'effectif du Real qui est incroyable celui de man utd qui est catastrophique c'est n'imp,0.2,0.30000000000000004,positive
437,"🗣️ ""They were like: ‘Okay, take two, now you say Ronaldo’…” 

https://t.co/PAVJly4PpG","🗣️ ""They like: ‘Okay, take two, say Ronaldo’…” https://t.co/PAVJly4PpG",0.5,0.5,positive
438,"@Eagle10ii Guerrero over Mendes
Neves over Florentino
Bruno over vitinha
Ronaldo over leao and 
Jota over Neto",Guerrero Mendes Neves Florentino Bruno vitinha Ronaldo leao Jota Neto,0.0,0.0,neutral
439,@Ale_RMFC @Cristiano Se cree? Pero si llevas más de dos meses dando Informacion. Ahora que pasa?,_RMFC Se cree? Pero si llevas más de dos meses dando Informacion. Ahora que pasa?,0.0,0.0,neutral
440,"@OgbeniDipo @PeterObi Twitter is a generally volatile platform. Peter Obi doesn’t pay supporters to campaign or insult people on his behalf. Tagging him makes no sense. 
If you want more insults, just post on Twitter that ‘Ronaldo is better than Messi’ then see what happens.","Twitter generally volatile platform. Peter Obi doesn’t pay supporters campaign insult people behalf. Tagging makes sense. If want insults, post Twitter ‘Ronaldo better Messi’ see happens.",0.275,0.5,positive
441,@DeadlineDayLive Fraudniteds players are allergic to winning so when ronaldo tells them lets try to win guys they go mad,Fraudniteds players allergic winning ronaldo tells lets try win guys go mad,0.225,0.7166666666666667,positive
442,O Golpe do Destino: Volume 1 primeira temporada by Ronaldo Magalhães https://t.co/JX6nxB7uCF via @amazon,O Golpe Destino: Volume 1 primeira temporada Ronaldo Magalhães https://t.co/JX6nxB7uCF via,0.0,0.0,neutral
443,"Also: when fans at the Bernabeu were whistling Benzema for the whole game he stood up &amp; told the Bernabeu to stop the whistling and instead cheer for Benzema.

Yes, this is the SELFISH &amp; EGOISTIC Cristiano Ronaldo that the media are trying to create. https://t.co/cAd7BQ7DTm","Also: fans Bernabeu whistling Benzema whole game stood &amp; told Bernabeu stop whistling instead cheer Benzema. Yes, SELFISH &amp; EGOISTIC Cristiano Ronaldo media trying create. https://t.co/cAd7BQ7DTm",-0.375,0.7,negative
444,Messi und Ronaldo einfach 81 Pace,Messi und Ronaldo einfach 81 Pace,0.0,0.0,neutral
445,Mdr genre Ronaldo il a rien fait sur les 2-3 dernières saisons. https://t.co/ow4d51PAXl,Mdr genre Ronaldo il rien fait sur les 2-3 dernières saisons. https://t.co/ow4d51PAXl,0.0,0.0,neutral
446,@migueldelpuce @vi21ru @FPgrv @Pasion_Violeta Joder macho cuanto sabes no??? Estas en la directiva ??? O eres la mano derecha de Ronaldo??,_Violeta Joder macho cuanto sabes no??? Estas en la directiva ??? O eres la mano derecha de Ronaldo??,0.0,0.0,neutral
447,Chelsea bawo ?! Ronaldo better not whyn me o 😔,Chelsea bawo ?! Ronaldo better whyn 😔,0.5,0.5,positive
448,You know Messi and Ronaldo Era is over when they both got 81 pace 😭😭😭 https://t.co/iqocsBxkkG,You know Messi Ronaldo Era got 81 pace 😭😭😭 https://t.co/iqocsBxkkG,0.0,0.0,neutral
449,Função Diastólica by RCR (Ronaldo Campos Rodrigues) https://t.co/LxUq8sH187,Função Diastólica RCR (Ronaldo Campos Rodrigues) https://t.co/LxUq8sH187,0.0,0.0,neutral
450,"@anon79395 Anyone who watches the game of football realizes that Ronaldo is not just the greatest striker of all-time, he’s also one of the greatest wingers and a world class midfielder. A poacher DEFINITELY ain’t doing that","Anyone watches game football realizes Ronaldo greatest striker all-time, he’s also one greatest wingers world class midfielder. A poacher DEFINITELY ain’t",0.4,0.725,positive
451,"@UtdPlug I want ronaldo and osimhen swap. 
If ronaldo stays we will not finish at top 4 ,i can guarantee you. 
He is not happy here, even if ronaldo goes on dead line and we don't have a replacement then we gone .bcz as of now gakpo is available. If he gone and ronaldo also then we gone.","I want ronaldo osimhen swap. If ronaldo stays finish top 4 ,i guarantee you. He happy here, even ronaldo goes dead line replacement gone .bcz gakpo available. If gone ronaldo also gone.",0.375,0.575,positive
452,@parpyfn @cybergenieapp @myogiadityanath @Cristiano @Clowniee_,_,0.0,0.0,neutral
453,@ronaldo_mb_dhf Haha seeking support from others fan bases ah😂😂,_mb_dhf Haha seeking support others fan bases ah😂😂,0.2,0.3,positive
454,@ronaldo_mb_dhf @urstrulyMahesh Pk fans : nannu rechagodthe Shows count penchestha https://t.co/zroeh4NN7I,_mb_dhf Pk fans : nannu rechagodthe Shows count penchestha https://t.co/zroeh4NN7I,0.0,0.0,neutral
455,@Leonardostn22 @Cr7stianismo_ @Cristiano https://t.co/DV4R6v7vyb,_ https://t.co/DV4R6v7vyb,0.0,0.0,neutral
456,@LeFouDuGamingY1 @Megassimo Donc tu es né en 2000… Ronaldo a quitté l’Europe en 2005 je crois… donc ne parle pas de chose que tu ne connais pas fiston,Donc tu es né en 2000… Ronaldo quitté l’Europe en 2005 je crois… donc ne parle pas de chose que tu ne connais pas fiston,0.0,0.0,neutral
457,@mSpecial0ne @gaming_trying @SkySportsPL @Mike87_United Agree with you both.. But the thing is even @Cristiano will not be able to score goals if he stays unless we create chances. Just see how many goalscoring chances we create. He is not an issue. The issue is other players who are not ready to improve their game.,_trying _United Agree both.. But thing even able score goals stays unless create chances. Just see many goalscoring chances create. He issue. The issue players ready improve game.,0.19999999999999998,0.50625,positive
458,"@Centraldoocec Vira sócio e ajuda o time e pronto. Ao invés de reclamar, faça campanha para a torcida se engajar mais no @socio5estrelas 

Tamo junto @Ronaldo !!!!","Vira sócio e ajuda time e pronto. Ao invés de reclamar, faça campanha para torcida se engajar mais Tamo junto !!!!",0.0,0.0,neutral
459,@CFCRaf2 Messi and Ronaldo,Messi Ronaldo,0.0,0.0,neutral
460,@ITACH1UCHIHA9 @FUT23News True but no ones gonna use messi or ronaldo if you need pace,True ones gonna use messi ronaldo need pace,0.35,0.65,positive
461,"@eliamvl1 @Cristiano La pregunta verdadera es, de que se tratara el documental? De como el equipo se cayo a pedazos la temporada pasada porque no se yo pero el united lleva mucho sin ganar un titulo oficial.","La pregunta verdadera es, de que se tratara el documental? De como el equipo se cayo pedazos la temporada pasada porque se yo pero el united lleva mucho sin ganar un titulo oficial.",0.0,0.0,neutral
462,"Oficial Stiven Plaza a la filial del NY Red Bull, llega libre. Ahí se entiende más la apuesta. Pierda la inversión el Valladolid, pero no era tan alta aunque queda mal Ronaldo porque hasta lo vino a buscar. 23 años. https://t.co/mZKbbu47uM","Oficial Stiven Plaza la filial del NY Red Bull, llega libre. Ahí se entiende más la apuesta. Pierda la inversión el Valladolid, pero era tan alta aunque queda mal Ronaldo porque hasta lo vino buscar. 23 años. https://t.co/mZKbbu47uM",0.0,0.0,neutral
463,Erik ten Hag opens up on Cristiano Ronaldo's future at Old Trafford after Man United outclass Liverpool - Times Now https://t.co/brnP06BBBa,Erik ten Hag opens Cristiano Ronaldo's future Old Trafford Man United outclass Liverpool - Times Now https://t.co/brnP06BBBa,0.03333333333333333,0.10833333333333334,positive
464,@Shisir_18 @gasipo_opinions But ronaldo is considered as one of the most clutch players of all time see this argument has no balance. Footballing ability is key but for example someone like gerd muller is stricly respected because of his goal scoring just like haaland is or even mbappe (he can do both),_18 _opinions But ronaldo considered one clutch players time see argument balance. Footballing ability key example someone like gerd muller stricly respected goal scoring like haaland even mbappe (he both),0.0,1.0,neutral
465,"🎙 @RothenJerome : ""Amorim, le coach du Sporting, va priver tous les fans d'un retour de Ronaldo dans son club formateur. Je trouve ça hallucinant... C'est encore un joueur international, il marque des buts, donc excusez-moi de penser qu'au Sporting il peut amener un plus."" https://t.co/thrSNqQ47S","🎙 : ""Amorim, le coach du Sporting, va priver tous les fans d'un retour de Ronaldo dans son club formateur. Je trouve ça hallucinant... C'est encore un joueur international, il marque des buts, donc excusez-moi de penser qu'au Sporting il peut amener un plus."" https://t.co/thrSNqQ47S",0.0,0.0,neutral
466,Ronaldo before the take-on stats era https://t.co/OEQoIz4gMk,Ronaldo take-on stats era https://t.co/OEQoIz4gMk,0.0,0.0,neutral
467,@Amorimnismo Amorim não quer Ronaldo.,Amorim não quer Ronaldo.,0.0,0.0,neutral
468,@Ale_RMFC @Cristiano Falta poco ⚪🤩,_RMFC Falta poco ⚪🤩,0.0,0.0,neutral
469,@R4NB00X @Cr7stianismo_ @Cristiano https://t.co/WMfh391358,_ https://t.co/WMfh391358,0.0,0.0,neutral
470,"HERE WE GO for those rival fans discrediting #MUFC Sir Alex Ferguson 

Manchester United vs Arsenal 

Referee: Howard Web
Linesman : Mike dean

Fabrizio Mr Bayo Sancho Rashford Cristiano Ronaldo ASSU Mason Greenwood Antony Sergino Dest Aaron Wan-Bissaka Come to Chelsea https://t.co/OIJ1Sipcht",HERE WE GO rival fans discrediting : Howard Web Linesman : Mike dean Fabrizio Mr Bayo Sancho Rashford Cristiano Ronaldo ASSU Mason Greenwood Antony Sergino Dest Aaron Wan-Bissaka Come Chelsea https://t.co/OIJ1Sipcht,0.0,0.0,neutral
471,"@danieldhne1 @Ale_RMFC @Cristiano Es cuestion de que las primeras opciones de los equipos no se de...

Entonces si. Se lo llevarían

En el caso de Chelsea la opción 1 es Aubameyang... Después a última hora pues CR7",_RMFC Es cuestion de que las primeras opciones de los equipos se de... Entonces si. Se lo llevarían En el caso de Chelsea la opción 1 es Aubameyang... Después última hora pues CR7,0.0,0.0,neutral
472,@ronaldo_mb_dhfm @MbRamesh_4005 @Prabhas_Anwar1 @dinesh_juvvala Religion mention cheyyaku le bro enduku,_mb_dhfm _4005 _Anwar1 _juvvala Religion mention cheyyaku le bro enduku,0.0,0.0,neutral
473,@FUT23News Yeah alittle i think Ronaldo should had 85,Yeah alittle think Ronaldo 85,0.0,0.0,neutral
474,"@FootballFunnnys Lol, what a joke. It only seems this way because of inflation, but in those days they did spend a lot. Players like Henry, Ronaldo and Rooney were not Arsenal or Man Utd academy products 😭😭😂","Lol, joke. It seems way inflation, days spend lot. Players like Henry, Ronaldo Rooney Arsenal Man Utd academy products 😭😭😂",0.8,0.7,positive
475,@Mutanitor @Carlito84539604 @BigFut20 @rewardmyduck now imagine how perfect Ronaldo would be https://t.co/IGqMChYoSP,imagine perfect Ronaldo would https://t.co/IGqMChYoSP,1.0,1.0,positive
476,Que venha os haters por eu dizer que não gosto nada do Cristiano Ronaldo 😘,Que venha os haters por eu dizer que não gosto nada Cristiano Ronaldo 😘,0.0,0.0,neutral
477,@jwillow0909 @Angelo24909449 Grab a Ronaldo poster and head to the bathroom.,Grab Ronaldo poster head bathroom.,0.0,0.0,neutral
478,"@calix1605 De nuestra generación dije. Ronaldo es mejor que Suárez, Lewandowski no. Quitate la venda primo","De nuestra generación dije. Ronaldo es mejor que Suárez, Lewandowski no. Quitate la venda primo",0.0,0.0,neutral
479,Good to see united investing in exciting set of players in this window. It will take some time to gel-in but I believe these boys can produce good results. Oh and we need to get Ronaldo out asap.,Good see united investing exciting set players window. It take time gel-in I believe boys produce good results. Oh need get Ronaldo asap.,0.5666666666666667,0.6666666666666666,positive
480,"@realvarriale Mah bufala non lo so. Che il Napoli faccia benissimo a tenere Osimhen siamo d'accordo, che Mendes abbia offerto Ronaldo a mezza Europa è un altro fatto","Mah bufala non lo so. Che il Napoli faccia benissimo tenere Osimhen siamo d'accordo, che Mendes abbia offerto Ronaldo mezza Europa è un altro fatto",0.0,0.0,neutral
481,"Sporting passa de rumores de Ronaldo, Fran Navarro, Gueye e Arthur Melo para Sotiris e Arthur Gomes... https://t.co/mbrMTp5fMr","Sporting passa de rumores de Ronaldo, Fran Navarro, Gueye e Arthur Melo para Sotiris e Arthur Gomes... https://t.co/mbrMTp5fMr",0.0,0.0,neutral
482,"@absthegoalie @Cristiano @ManUtd Exactly, People need to chill out, It ain't the end of the world","Exactly, People need chill out, It ain't end world",0.25,0.25,positive
483,@_mayrakaroline Kkkkkk o Ronaldo q me enviou e n tem mais,@_mayrakaroline Kkkkkk Ronaldo q enviou e n tem mais,0.0,0.0,neutral
